"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_COR_RACA","TP_ESCOLA","CO_UF_RESIDENCIA","SG_UF_PROVA","Q006","Q047","Q049","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","TP_STATUS_REDACAO","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO","NOTA_FINAL_ENEM"
160002341619,17,"M",1,3,35,"SP","E","D","A",1,1,1,1,1,817.8,769.6,686.4,870.9,940,4084.7
160000291623,22,"F",1,1,53,"DF","P","D","A",1,1,1,1,1,817.8,743.9,684.8,976.7,880,4103.2
160002249757,17,"M",1,3,24,"RN","O","D","A",1,1,1,1,1,817.8,758.8,689.9,886.8,840,3993.3
160002253629,18,"M",1,3,33,"RJ","G","D","A",1,1,1,1,1,817.8,699.1,676.1,830.8,920,3943.8
160002057855,17,"M",1,3,42,"SC","H","D","A",1,1,1,1,1,817.8,797.4,663,870.6,740,3888.8
160002956635,17,"M",3,2,31,"MG","G","A","A",1,1,1,1,1,817.8,771.4,715.1,938.7,880,4123
160003891723,17,"M",1,3,35,"SP","I","D","A",1,1,1,1,1,817.7,671.4,684.1,964.5,660,3797.7
160002146952,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,817.6,769.7,682.7,961.9,820,4051.9
160000607712,17,"M",1,3,53,"DF","Q","D","A",1,1,1,1,1,817.5,691.4,662.3,877,880,3928.2
160001746518,16,"M",4,1,35,"SP","P","D","A",1,1,1,1,1,817.3,732.8,705.7,933.3,660,3849.1
160002761936,17,"M",1,2,24,"RN","G","A","A",1,1,1,1,1,817.3,718.7,666.1,818.2,660,3680.3
160004039668,18,"M",4,3,35,"SP","O","D","A",1,1,1,1,1,817.3,719.7,649.4,835.9,640,3662.3
160004237529,18,"M",4,1,35,"SP","K","D","A",1,1,1,1,1,817.3,847.5,691.9,913.4,800,4070.1
160003977851,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,817.3,677.4,680.9,933.7,680,3789.3
160004064612,17,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,817.3,720,709.8,963.3,740,3950.4
160000916957,19,"F",1,1,35,"SP","Q","D","A",1,1,1,1,1,817.2,740.2,711.3,798.3,720,3787
160001241539,17,"M",4,3,35,"SP","K","D","A",1,1,1,1,1,817.1,735.5,667.4,927.4,800,3947.4
160000303880,17,"M",1,3,41,"PR","P","D","A",1,1,1,1,1,817.1,757.7,713.6,880.1,800,3968.5
160003380175,27,"M",3,1,22,"PI","G","D","A",1,1,1,1,1,816.9,730.3,680.2,983.1,920,4130.5
160001198415,17,"M",1,3,35,"SP","Q","E","A",1,1,1,1,1,816.8,721.3,678.2,876,820,3912.3
160002451017,20,"M",1,1,33,"RJ","J","D","A",1,1,1,1,1,816.4,728.8,698,849.5,980,4072.7
160001951979,19,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,816.4,715.3,659.8,966,840,3997.5
160004997698,18,"M",1,1,41,"PR","P","D","A",1,1,1,1,1,816.4,688.4,706.8,829.8,560,3601.4
160000125593,18,"F",1,1,35,"SP","K","D","A",1,1,1,1,1,816.2,764.8,749.8,868.4,880,4079.2
160000999117,19,"M",1,1,31,"SP","Q","D","A",1,1,1,1,1,816.2,717.1,686.7,859.2,880,3959.2
160002035083,18,"M",1,1,41,"PR","M","A","B",1,1,1,1,1,816.2,730.8,688.5,939.1,780,3954.6
160004308993,20,"M",0,1,53,"DF","Q","D","A",1,1,1,1,1,816.2,751,668.2,925.4,940,4100.8
160003211936,22,"M",4,1,35,"SP","H","B","A",1,1,1,1,1,816.1,773.8,665.9,914.4,900,4070.2
160000401730,18,"M",1,1,42,"SC","O","D","A",1,1,1,1,1,815.9,709.4,669.3,869.8,920,3984.4
160001271072,23,"M",4,1,51,"MT","F","D","A",1,1,1,1,1,815.9,728.7,649.6,729.2,580,3503.4
160001777360,24,"M",3,1,26,"PE","O","A","A",1,1,1,1,1,815.9,715.7,576.2,870.8,740,3718.6
160000664666,17,"M",1,3,52,"GO","P","D","A",1,1,1,1,1,815.9,789.5,704.9,943.7,980,4234
160000663828,17,"M",1,3,52,"GO","P","E","A",1,1,1,1,1,815.9,779.6,715.9,848.8,940,4100.2
160003582750,17,"M",3,2,23,"RN","I","A","A",1,1,1,1,1,815.9,712.3,676.1,893.9,680,3778.2
160004207233,18,"M",1,1,52,"GO","J","D","A",1,1,1,1,1,815.9,777.8,728,921,840,4082.7
160000340174,18,"M",3,3,28,"SE","I","D","A",1,1,1,1,1,815.8,768.7,691.6,873.5,980,4129.6
160003133141,19,"M",1,1,53,"DF","G","E","A",1,1,1,1,1,815.8,734.9,674.2,869.2,960,4054.1
160001738220,23,"M",0,1,35,"SP","K","C","A",1,1,1,1,1,815.6,757.5,682,902.5,800,3957.6
160003912888,20,"M",1,1,35,"SP","P","B","A",1,1,1,1,1,815.6,741.3,685.7,962.8,700,3905.4
160002734112,28,"M",0,1,35,"SP","H","A","A",1,1,1,1,1,815.4,726.9,637.5,818.5,860,3858.3
160003674704,17,"M",1,3,31,"MG","N","D","A",1,1,1,1,1,815.4,734.5,691.9,973.2,760,3975
160005029603,20,"M",3,1,31,"MG","M","D","A",1,1,1,1,1,815.4,805.1,695.9,890.5,800,4006.9
160008568759,19,"M",1,1,52,"GO","N","D","A",1,1,1,1,1,815.3,741,682,905.4,800,3943.7
160000066629,19,"M",1,1,35,"SP","L","D","A",1,1,1,1,1,815.3,789,697.6,931.4,960,4193.3
160000711455,19,"M",1,1,35,"SP","O","D","A",1,1,1,1,1,815.3,757.4,671.9,945.7,940,4130.3
160000777365,20,"M",1,1,35,"SP","F","D","A",1,1,1,1,1,815.3,741.5,736.1,814.8,940,4047.7
160003232428,18,"F",1,3,35,"SP","O","D","A",1,1,1,1,1,815.3,684.8,694,904.4,920,4018.5
160003714088,18,"F",1,1,35,"SP","J","E","B",1,1,1,1,1,815.3,737.1,647.7,835.4,820,3855.5
160003827539,18,"M",3,1,51,"MT","P","D","A",1,1,1,1,1,815.3,705.2,687.1,927.4,860,3995
160004026711,20,"F",1,1,23,"CE","Q","D","A",1,1,1,1,1,815.3,820.4,719.7,847.4,980,4182.8
160007504623,26,"M",1,1,31,"MG","B","A","A",1,1,1,1,1,815.3,716.7,678.8,831.9,880,3922.7
160002337007,18,"M",1,1,41,"PR","C","C","A",1,1,1,1,1,815.2,714.2,665,882.4,800,3876.8
160003379172,20,"F",1,1,35,"SP","N","D","A",1,1,1,1,1,815.2,721.9,642.2,874.7,680,3734
160004384417,19,"M",1,1,41,"PR","O","D","B",1,1,1,1,1,815.2,750.9,667,872.4,740,3845.5
160003279737,20,"M",2,1,22,"PI","H","A","A",1,1,1,1,1,815,686.8,572.5,750.8,800,3625.1
160001597248,18,"M",3,1,42,"SC","O","D","A",1,1,1,1,1,814.9,771.9,649.7,917.5,760,3914
160000406852,20,"M",1,1,29,"BA","I","D","A",1,1,1,1,1,814.9,696.8,653.9,947.4,760,3873
160003614132,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,814.9,739.7,623.4,875.6,740,3793.6
160000343296,18,"M",3,1,22,"PI","D","E","B",1,1,1,1,1,814.8,746.3,661.3,990.5,920,4132.9
160002133513,18,"F",1,3,53,"DF","J","D","A",1,1,1,1,1,814.6,709.9,709.1,984.2,780,3997.8
160000159439,17,"M",1,3,23,"CE","Q","D","A",1,1,1,1,1,814.5,729.8,657.9,845,940,3987.2
160001305675,19,"M",1,1,53,"DF","Q","D","A",1,1,1,1,1,814.3,707.4,672.8,968.3,720,3882.8
160001079853,17,"M",1,3,35,"SP","J","D","A",1,1,1,1,1,814.3,753.3,668,939.6,960,4135.2
160003238353,18,"F",1,1,35,"SP","P","D","A",1,1,1,1,1,814.3,699.6,693.7,911.7,860,3979.3
160003127521,22,"M",1,1,35,"SP","K","D","A",1,1,1,1,1,814.3,734.4,741.2,829.6,980,4099.5
160003640613,20,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,814.3,694.5,710.3,831.3,720,3770.4
160005937960,21,"M",1,1,35,"SP","H","D","A",1,1,1,1,1,814.3,770,606.4,762.8,680,3633.5
160005104174,17,"F",1,1,41,"PR","Q","D","A",1,1,1,1,1,814.2,706.8,678.1,945.5,880,4024.6
160004867000,19,"M",1,1,50,"MS","J","D","A",1,1,1,1,1,814.1,754,721,909.2,800,3998.3
160000920027,19,"M",3,1,33,"RJ","O","D","A",1,1,1,1,1,813.9,725.4,681.8,835.7,940,3996.8
160001423661,19,"M",3,1,52,"GO","N","D","A",1,1,1,1,1,813.9,689.3,711.3,917,900,4031.5
160001384535,19,"M",1,1,43,"RS","Q","A","A",1,1,1,1,1,813.9,755.7,674.5,914.4,880,4038.5
160004628812,20,"M",1,1,26,"PE","C","D","A",1,1,1,1,1,813.8,722.3,584.1,818.3,640,3578.5
160005199927,19,"M",1,1,35,"SP","I","D","A",1,1,1,1,1,813.8,758.3,741.4,962.3,800,4075.8
160000801442,18,"M",1,3,23,"CE","Q","D","A",1,1,1,1,1,813.6,731,713.6,940.9,760,3959.1
160005780906,17,"M",1,3,42,"SC","J","D","A",1,1,1,1,1,813.6,658.9,644.9,867.5,860,3844.9
160000929634,21,"M",0,1,32,"ES","D","A","A",1,1,1,1,1,813.4,762.6,715.7,852,960,4103.7
160000246165,16,"M",1,3,51,"MT","Q","D","A",1,1,1,1,1,813.4,725.3,687.3,884.1,900,4010.1
160000594658,29,"M",1,1,41,"PR","Q","D","A",1,1,1,1,1,813.4,786.3,673.5,960.4,860,4093.6
160000347266,19,"M",3,1,35,"SP","N","D","B",1,1,1,1,1,813.4,770.9,660.6,755.5,880,3880.4
160002890607,17,"F",1,1,24,"RN","O","D","A",1,1,1,1,1,813.4,737.9,674.7,934.6,920,4080.6
160003413766,17,"M",4,3,35,"SP","N","D","A",1,1,1,1,1,813.4,724.7,635.2,984.3,720,3877.6
160002650748,30,"M",4,1,35,"SP","G","D","A",1,1,1,1,1,813.4,762.6,670.3,952.4,840,4038.7
160004643394,38,"M",4,1,41,"RN","A","B","A",1,1,1,1,1,813.4,798.4,638.7,885.2,800,3935.7
160005084961,20,"M",1,1,35,"SP","Q","B","A",1,1,1,1,1,813.4,760.9,667.5,895.5,880,4017.3
160000392668,17,"F",4,3,35,"SP","M","D","A",1,1,1,1,1,813.2,743.3,693,891.3,720,3860.8
160001222923,20,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,813.2,773.1,685.9,895.3,740,3907.5
160002588949,19,"F",3,1,52,"GO","D","A","B",1,1,1,1,1,813.2,746.4,757.8,975.3,720,4012.7
160001495678,30,"F",4,1,35,"SP","H","A","A",1,1,1,1,1,813.1,752.6,674,850.5,920,4010.2
160002012977,18,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,813.1,756.8,687.1,937,880,4074
160003432144,17,"M",1,3,31,"MG","Q","D","A",1,1,1,1,1,813.1,753.7,654.4,849.3,900,3970.5
160003486625,20,"M",1,1,35,"SP","K","D","A",1,1,1,1,1,813.1,715.3,680.9,926.9,800,3936.2
160004381052,22,"M",3,1,52,"GO","J","D","A",1,1,1,1,1,813.1,693.6,593.3,842.6,820,3762.6
160002197679,19,"F",1,1,22,"PI","J","D","B",1,1,1,1,1,813,694.3,669.2,969.1,860,4005.6
160000498039,20,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,813,740.5,681.6,912.5,680,3827.6
160003022988,20,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,813,749,727.1,788.8,820,3897.9
160001521387,17,"M",3,1,52,"GO","I","D","A",1,1,1,1,1,812.8,711,664.5,873.2,840,3901.5
160005366902,18,"M",1,3,43,"RS","N","D","A",1,1,1,1,1,812.8,800.6,676.3,862.8,700,3852.5
160000322432,18,"F",1,3,52,"GO","Q","D","A",1,1,1,1,1,812.7,735.7,678.7,863.1,840,3930.2
160003370446,19,"M",0,1,35,"SP","Q","D","A",1,1,1,1,1,812.5,777.1,701.7,906.1,860,4057.4
160004209361,17,"M",3,1,52,"SP","Q","D","A",1,1,1,1,1,812.5,706.3,647.4,917.6,820,3903.8
160000602614,21,"M",4,1,35,"SP","P","D","A",1,1,1,1,1,812.4,827.8,676.3,975.3,940,4231.8
160006056169,20,"M",0,1,31,"RJ","A","A","A",1,1,1,1,1,812.4,720.5,662.6,884.4,740,3819.9
160001695855,19,"F",1,1,35,"SP","J","D","A",1,1,1,1,1,812.3,774.3,690.4,882.4,920,4079.4
160002338586,19,"M",1,1,11,"RO","H","D","A",1,1,1,1,1,812.3,750.8,682.5,859.5,840,3945.1
160003110643,17,"M",1,3,26,"PE","P","E","A",1,1,1,1,1,812.3,735.9,680.4,980.4,840,4049
160004015797,19,"M",1,1,35,"SP","O","D","A",1,1,1,1,1,812.3,746.6,662.5,862,940,4023.4
160003671373,22,"F",1,1,35,"SP","E","A","A",1,1,1,1,1,812.3,771.1,700.2,812.7,960,4056.3
160001277468,25,"F",1,1,32,"ES","Q","D","A",1,1,1,1,1,812.2,745.1,658.9,980.4,940,4136.6
160001309015,18,"F",2,1,43,"RS","L","D","A",1,1,1,1,1,812.2,787.6,696.5,833.4,980,4109.7
160000647825,18,"M",4,1,35,"SP","I","E","A",1,1,1,1,1,812.2,678,706.5,898.2,820,3914.9
160002815461,20,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,812.2,755.9,694.4,923.8,960,4146.3
160002716418,18,"M",1,3,31,"MG","O","D","A",1,1,1,1,1,812.2,817.7,711.8,978.2,900,4219.9
160001682565,19,"M",4,1,35,"SP","Q","D","A",1,1,1,1,1,812.1,839.2,670.5,931.5,920,4173.3
160003169989,18,"M",1,1,31,"MG","O","D","A",1,1,1,1,1,811.9,725.3,657.5,850,900,3944.7
160004374709,17,"M",1,1,41,"PR","P","D","A",1,1,1,1,1,811.8,705.4,634.8,874.2,960,3986.2
160008098121,21,"M",3,1,53,"DF","N","A","A",1,1,1,1,1,811.8,677.9,639.1,933.3,580,3642.1
160001154448,19,"M",1,1,31,"MG","J","D","A",1,1,1,1,1,811.7,766.7,661.8,878.5,960,4078.7
160002340148,17,"M",1,3,25,"PB","Q","D","A",1,1,1,1,1,811.7,744.6,704.7,991.5,960,4212.5
160000261653,17,"M",1,3,41,"PR","I","D","A",1,1,1,1,1,811.7,693.7,676.8,935.1,600,3717.3
160002140045,17,"F",1,3,33,"RJ","Q","D","A",1,1,1,1,1,811.6,742.3,674.7,850.3,800,3878.9
160000254886,16,"F",0,3,28,"SE","P","E","A",1,1,1,1,1,811.6,742.2,691.9,914,720,3879.7
160003883571,36,"M",3,1,35,"SP","P","D","A",1,1,1,1,1,811.6,763.4,695.9,821.8,960,4052.7
160000024935,17,"M",1,3,35,"SP","Q","D","A",1,1,1,1,1,811.4,741.4,762.1,929.1,840,4084
160002515618,18,"M",1,1,31,"MG","P","D","A",1,1,1,1,1,811.4,744.9,728.3,830,960,4074.6
160003234489,18,"M",1,1,52,"GO","I","D","A",1,1,1,1,1,811.4,733,663.5,894.9,960,4062.8
160001308319,20,"M",1,1,32,"ES","P","D","A",1,1,1,1,1,811.2,797.7,739.8,903.3,880,4132
160000425700,22,"F",1,1,35,"SP","N","D","A",1,1,1,1,1,811.1,751.9,683.8,825.8,760,3832.6
160000085075,17,"M",1,3,41,"PR","N","D","A",1,1,1,1,1,811.1,788.7,694.5,921.3,680,3895.6
160003236778,18,"M",3,1,35,"SP","P","D","A",1,1,1,1,1,811.1,733.3,686.4,826.3,920,3977.1
160003695893,18,"M",3,1,23,"CE","P","D","A",1,1,1,1,1,811.1,829.5,708.4,904.3,860,4113.3
160001211614,18,"M",1,1,35,"SP","O","D","A",1,1,1,1,1,810.9,767.3,670.5,854.7,940,4043.4
160001955790,20,"M",1,1,52,"GO","G","D","A",1,1,1,1,1,810.9,774.7,705.7,939.7,940,4171
160004546254,18,"M",1,2,31,"MG","G","A","A",1,1,1,1,1,810.9,786.5,694,964.8,900,4156.2
160000111834,17,"F",1,3,24,"RN","Q","D","A",1,1,1,1,1,810.8,716.5,726.3,786.6,980,4020.2
160000627549,18,"F",1,3,31,"MG","K","D","A",1,1,1,1,1,810.8,723.2,695.7,819.1,680,3728.8
160003591423,15,"M",1,1,35,"SP","P","D","A",1,1,1,1,1,810.8,757.9,704.1,923,860,4055.8
160004158767,25,"M",3,1,26,"PE","I","E","B",1,1,1,1,1,810.8,664.2,686.4,838.3,740,3739.7
160007878520,24,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,810.8,747.9,700.3,913.3,620,3792.3
160000680706,18,"M",3,3,24,"RN","F","E","A",1,1,1,1,1,810.7,726.4,653.6,913.8,760,3864.5
160000853258,31,"F",0,1,52,"GO","G","B","A",1,1,1,1,1,810.6,740.9,732.6,865.5,960,4109.6
160000491214,22,"M",3,1,35,"SP","E","D","A",1,1,1,1,1,810.6,748.9,671.9,805.4,800,3836.8
160004101910,18,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,810.6,756.7,726.8,901.1,820,4015.2
160000303370,21,"M",1,1,35,"SP","P","D","A",1,1,1,1,1,810.5,715.6,670.6,961,920,4077.7
160000090169,17,"M",1,3,35,"SP","O","E","A",1,1,1,1,1,810.5,756,686.7,879.2,820,3952.4
160002038145,19,"M",1,1,43,"RS","P","D","A",1,1,1,1,1,810.5,814.9,702.6,928.7,960,4216.7
160003451435,38,"F",1,1,35,"SP","Q","D","A",1,1,1,1,1,810.5,771.1,665.6,792.6,800,3839.8
160004475726,18,"M",4,1,35,"SP","O","D","A",1,1,1,1,1,810.5,645.3,665,896.8,960,3977.6
160002520755,18,"F",3,2,31,"MG","K","A","A",1,1,1,1,1,810.4,732.9,714.2,916.8,980,4154.3
160000424221,22,"M",1,1,53,"DF","Q","D","A",1,1,1,1,1,810.3,781,777.6,937.9,840,4146.8
160001794317,18,"F",1,1,42,"SC","G","D","A",1,1,1,1,1,810.3,708.7,685.3,797.6,900,3901.9
160003646418,19,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,810.3,718.4,705.7,896.4,840,3970.8
160003919695,18,"M",1,1,31,"MG","J","D","A",1,1,1,1,1,810.3,739.9,611.1,811,880,3852.3
160003366073,19,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,810.2,726.3,703,893.9,880,4013.4
160004478369,24,"M",1,1,35,"SP","L","D","A",1,1,1,1,1,810.2,702,635.4,934,560,3641.6
160001777266,20,"F",3,1,35,"SP","P","D","A",1,1,1,1,1,810,770.5,703.6,850.8,960,4094.9
160003765145,25,"M",3,1,26,"PE","H","D","A",1,1,1,1,1,810,663.8,574.5,823.4,880,3751.7
160004225184,19,"M",1,2,32,"ES","Q","A","A",1,1,1,1,1,810,782,712.6,841.1,940,4085.7
160006118408,21,"M",1,1,21,"MA","Q","D","B",1,1,1,1,1,810,716.8,670.8,850.1,780,3827.7
160000257774,24,"M",4,1,35,"SP","F","E","A",1,1,1,1,1,809.8,763.8,641.3,932.6,940,4087.5
160001011018,19,"M",1,1,35,"SP","N","A","A",1,1,1,1,1,809.8,786.6,689.4,975.3,840,4101.1
160001102989,19,"M",1,1,35,"SP","K","D","A",1,1,1,1,1,809.8,747.5,666.9,861.5,840,3925.7
160001888430,18,"M",1,1,35,"SP","O","B","A",1,1,1,1,1,809.8,752.7,648.7,842.1,780,3833.3
160002044529,18,"M",1,1,35,"SP","P","B","A",1,1,1,1,1,809.7,705.2,636.5,781.3,600,3532.7
160003518775,18,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,809.7,693.9,696,930,780,3909.6
160003627653,18,"M",3,1,53,"DF","P","D","A",1,1,1,1,1,809.6,724.4,653.5,907.8,780,3875.3
160003808488,20,"M",3,1,31,"MG","M","E","A",1,1,1,1,1,809.5,741.5,715.7,942.5,760,3969.2
160002348825,16,"M",4,3,35,"SP","O","D","A",1,1,1,1,1,809.3,674.6,663.9,974.8,900,4022.6
160004014210,22,"M",1,1,35,"SP","H","E","A",1,1,1,1,1,809.3,755.4,671.2,859.3,940,4035.2
160003904073,21,"M",1,1,35,"SP","K","D","A",1,1,1,1,1,809.2,776.8,723.9,879.2,820,4009.1
160004279071,19,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,809.2,829.5,697.9,948.2,760,4044.8
160004251452,18,"M",1,3,52,"GO","Q","D","A",1,1,1,1,1,809.2,796.9,642.8,816.5,900,3965.4
160004900972,19,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,809.2,736,641.6,840.2,920,3947
160003317063,17,"M",1,3,31,"MG","A","D","A",1,1,1,1,1,809,743.8,663.4,963.6,920,4099.8
160003903611,17,"M",1,2,41,"PR","M","A","A",1,1,1,1,1,809,792.7,677.7,940.4,960,4179.8
160001430746,17,"M",1,3,35,"SP","J","D","A",1,1,1,1,1,808.8,702.6,698.1,979,700,3888.5
160002373856,18,"M",3,1,24,"RN","D","A","A",1,1,1,1,1,808.8,718.5,679.8,920.2,960,4087.3
160007225102,36,"M",3,1,11,"RO","D","A","C",1,1,1,1,1,808.8,748,445.9,472.6,460,2935.3
160001189998,18,"M",1,1,35,"SP","I","D","A",1,1,1,1,1,808.7,623.1,633.2,811.1,680,3556.1
160003882188,19,"M",3,1,22,"PI","J","D","A",1,1,1,1,1,808.7,732.4,689,971.2,900,4101.3
160004329629,22,"M",1,1,35,"SP","J","D","A",1,1,1,1,1,808.7,754.4,670.2,867.5,740,3840.8
160000838120,17,"F",3,3,31,"MG","K","D","A",1,1,1,1,1,808.6,752.3,653.6,950,940,4104.5
160004090721,18,"M",1,1,52,"MT","K","D","A",1,1,1,1,1,808.6,676.3,672.6,874.6,600,3632.1
160002201296,17,"F",1,3,35,"SP","I","E","A",1,1,1,1,1,808.5,773,703,956.5,920,4161
160003610108,22,"M",1,1,35,"SP","A","D","A",1,1,1,1,1,808.5,817.3,672.1,871.7,740,3909.6
160004582096,20,"M",1,1,35,"SP","D","B","A",1,1,1,1,1,808.5,736.7,683.4,879,740,3847.6
160004747066,16,"M",1,1,33,"RJ","I","A","A",1,1,1,1,1,808.5,680.8,630.5,773.9,880,3773.7
160008443006,21,"M",1,1,31,"MG","F","D","A",1,1,1,1,1,808.2,769.4,582.7,823,700,3683.3
160003642328,23,"M",1,1,35,"SP","O","D","A",1,1,1,1,1,808.2,724.6,646.6,846.3,780,3805.7
160003906232,17,"M",4,3,35,"SP","Q","E","A",1,1,1,1,1,808.2,739,683.3,785.7,800,3816.2
160001270476,21,"M",1,1,35,"SP","G","D","A",1,1,1,1,1,808,739.3,708.7,869.4,840,3965.4
160001874429,18,"M",1,3,31,"MG","Q","D","A",1,1,1,1,1,808,821.8,692.1,878.1,940,4140
160000033715,20,"F",1,1,35,"SP","L","D","A",1,1,1,1,1,808,727.5,672.9,818.9,960,3987.3
160000192877,17,"M",3,1,33,"RJ","I","E","A",1,1,1,1,1,808,743.1,670,865.4,560,3646.5
160000456101,28,"M",1,1,35,"SP","P","D","A",1,1,1,1,1,808,711.9,715.8,885.3,860,3981
160000947961,18,"M",4,1,53,"DF","Q","D","A",1,1,1,1,1,808,715,686.5,795.6,880,3885.1
160001359336,17,"F",3,3,52,"GO","P","D","A",1,1,1,1,1,808,737.3,655.2,867.1,980,4047.6
160002923335,18,"M",1,3,31,"MG","P","D","A",1,1,1,1,1,808,802.1,681.6,929.1,880,4100.8
160003356446,18,"M",1,1,35,"SP","P","E","A",1,1,1,1,1,808,694.5,708.1,722.6,740,3673.2
160003409397,16,"M",1,3,41,"PR","Q","E","A",1,1,1,1,1,808,716.9,700.9,901.4,760,3887.2
160003945555,19,"F",1,1,35,"SP","P","D","A",1,1,1,1,1,808,730.5,688.6,823.2,760,3810.3
160004238356,21,"M",1,1,52,"GO","Q","D","A",1,1,1,1,1,808,685.1,671.4,875.1,780,3819.6
160004693587,21,"F",1,1,35,"SP","I","D","A",1,1,1,1,1,808,819.7,693.5,958.2,840,4119.4
160005706229,23,"M",1,1,35,"SP","M","D","A",1,1,1,1,1,808,770.6,694.7,946,720,3939.3
160006554294,21,"M",3,1,33,"RJ","N","D","A",1,1,1,1,1,808,773.4,682.8,771,920,3955.2
160002147225,16,"M",1,1,35,"SP","Q","E","A",1,1,1,1,1,807.8,717.6,685.3,933.8,960,4104.5
160002791610,27,"M",1,1,35,"SP","F","B","B",1,1,1,1,1,807.7,743.6,695.1,826.1,780,3852.5
160003777180,18,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,807.7,699.1,671.1,808.5,860,3846.4
160002830178,28,"M",1,1,35,"SP","I","D","A",1,1,1,1,1,807.6,759.8,683.3,861.6,740,3852.3
160001037328,18,"M",3,1,52,"GO","H","D","A",1,1,1,1,1,807.6,710.6,656.8,862.5,880,3917.5
160001250706,17,"F",3,3,11,"RO","P","D","A",1,1,1,1,1,807.5,818.8,696.8,852.6,920,4095.7
160004303754,21,"M",1,1,35,"SP","L","D","A",1,1,1,1,1,807.5,768.3,709.6,885.2,920,4090.6
160001964712,17,"M",1,3,41,"PR","M","E","A",1,1,1,1,1,807.4,725.5,659.7,967.3,940,4099.9
160000652037,17,"F",1,3,43,"RS","N","D","A",1,1,1,1,1,807.4,712.4,687,865.2,940,4012
160001009298,21,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,807.4,769.2,677.1,829.3,860,3943
160001582063,27,"M",1,1,35,"SP","E","D","A",1,1,1,1,1,807.4,702,651.5,928.9,560,3649.8
160003368459,18,"M",1,1,35,"SP","Q","D","A",1,1,1,1,1,807.4,704,623.3,830.6,880,3845.3
160002586677,19,"M",1,1,31,"MG","N","D","A",1,1,1,1,1,807.3,790.4,705.1,982.3,900,4185.1
160007652138,20,"M",1,1,23,"CE","E","E","A",1,1,1,1,1,807.3,642.4,644.2,910.3,800,3804.2
160001623428,19,"M",1,1,31,"MG","P","D","B",1,1,1,1,1,807.2,701.1,648.4,801.2,900,3857.9
160002134496,18,"M",1,1,26,"PE","Q","A","A",1,1,1,1,1,807.2,783.6,695.3,871.9,980,4138
160002345720,17,"M",1,3,22,"PI","J","D","A",1,1,1,1,1,807.1,710.5,682.8,915.4,880,3995.8
160003911775,19,"M",1,1,42,"SC","P","D","A",1,1,1,1,1,807.1,761.6,659.7,839.1,620,3687.5
160006174120,19,"M",1,1,35,"SP","K","D","A",1,1,1,1,1,807.1,740.8,670.7,902.2,740,3860.8
160002327555,17,"M",1,3,35,"RN","Q","D","A",1,1,1,1,1,806.9,719.3,666.4,846.1,840,3878.7
160003075966,18,"M",1,1,50,"MS","J","D","A",1,1,1,1,1,806.9,836.3,707.5,937.9,920,4208.6
160003364974,18,"F",1,1,23,"CE","M","D","A",1,1,1,1,1,806.9,817.2,687.7,871,880,4062.8
160004256760,19,"F",1,1,52,"GO","Q","D","A",1,1,1,1,1,806.9,803.9,683.8,873.1,620,3787.7
160004684912,18,"M",1,1,35,"SP","N","D","A",1,1,1,1,1,806.8,706.3,673.5,884.9,920,3991.5
160003063507,17,"M",3,3,15,"PA","L","D","A",1,1,1,1,1,806.7,701.7,581.4,822.7,620,3532.5
160003176728,24,"M",1,1,35,"SP","C","D","A",1,1,1,1,1,806.7,698.4,648.2,815.6,700,3668.9
160002794385,18,"F",1,2,33,"RJ","I","A","A",1,1,1,1,1,806.6,713.8,690.5,863.9,780,3854.8
160004472845,20,"F",4,1,35,"SP","Q","D","A",1,1,1,1,1,806.6,785.7,692.7,901.6,940,4126.6
160001031737,17,"M",1,3,35,"SP","L","D","A",1,1,1,1,1,806.5,758.3,680.1,849,720,3813.9
160003742977,18,"M",3,1,35,"SP","Q","D","A",1,1,1,1,1,806.5,773.8,667.2,916.6,960,4124.1
160001120613,19,"M",1,1,35,"SP","F","D","A",1,1,1,1,1,806.4,775.8,526.1,961,800,3869.3
